nombre;precio
Caramelo masticable con sabor a frutas Mentos pack de 3 unidades de 38 g.;2.99
Caramelos de goma Mega Jelly Mix Vidal sin gluten 400 g.;4.39
Mermelada de albaricoque La Vieja Fábrica sin gluten 350 g.;3.19
Confitura de frambuesa Bonne Maman 370 g.;5.45
Chocolate negro 100% cacao Lindt Excellent 50 g.;5.99
Pistachos bañados en chocolate con leche Carrefour Extra sin gluten doy pack 150 g.;4.39
Caramelos de goma Favoritos Classic Haribo 1 kg.;12.85
Mermelada de melocotón categoría extra Ligeresa 330 g.;2.45
Caramelos de goma Chamallows Tubular Haribo sin gluten 250 g.;3.39
Chocolate negro 70% con avellanas Valor sin gluten 250 g.;7.25
Caramelos de goma Favoritos Haribo 1 kg.;12.65
Mermelada de mango Temporada Hero sin gluten 350 g.;2.95
Chocolate con leche intenso 40% cacao extrafino Nestlé sin gluten 125 g.;2.39
Preparado para gelatina sabor a limón Molino Real sin gluten 170 g.;1.86
Mermelada de frambuesa cero azúcar refinado La Vieja Fábrica sin gluten 280 g.;3.25
Barrita de galleta crujiente cubierta de chocolate Twin Bar Schar sin gluten 64,5 g.;3.69
Chocolate negro 72% con arándanos Carrefour Sensation sin gluten 100 g.;2.95
Chocolate negro 70% relleno de naranja Lindt Creation 150 g.;5.99
Chocolate con leche y cacahuete m&m's 165 g.;3.25
Aroma de vainilla de Madagascar Dr. Oetker 35 g.;5.29
Caramelos de goma Starmix Haribo 275 g.;3.39
Confitura de melocotón Hero 330 g.;2.75
Mini espumas dulces bañadas en chocolate con leche Haribo 140 g.;4.49
Chocolate blanco cremoso Lindt Lindor 100 g.;4.05
Chocolate relleno de avellana Schär sin gluten 40 g.;1.58
Chicles sabor fresa Clix sin gluten 20 ud.;1.44
Chocolate negro 70% Nestlé sin gluten 120 g.;2.99
Crema de cacao con avellanas Nocilla sin gluten 320 g.;4.25
Crema de avellanas Classic Carrefour sin aceite de palma 200 g.;1.6
Mermelada de arándanos Cocina Selecta La Vieja Fábrica sin gluten 280 g.;3.05
Alfajores mixtos Havanna 306 g.;10.89
Caramelos sabor flores de saúco sin azúcar Ricola 70 g.;2.15
Mermelada de naranja ecológica Carrefour Bio 350 g.;2.95
Grageas de chocolate negro rellenas de frambuesa y arándanos rojos sensation fruit Lindt 150 g.;5.79
Caramelos de goma Tropifrutti Haribo 1 kg.;11.09
Caramelos de goma Funky Mix Haribo 275 g.;3.39
Chocolate negro 78% Lindt Excellence 100 g.;4.79
Caramelos de goma Funky Mix Haribo 1 kg.;11.09
Chocolate con leche Cadbury 180 g.;6.15
Gelatina sabor sandía sin azúcar Royal 31 g.;3.19
Caramelos de goma Frutissima Veggie Haribo 150 g.;2.45
Chocolate con leche Valor sin gluten 300 g.;5.99
Pistachos cubiertos de chocolate con leche Lacasa sin gluten doy pack 100 g.;4.35
Chocolate negro 70% con naranja Valor sin gluten 200 g.;5.09
Chocolate praliné para repostería Nestlé Postres 170 g.;3.99
Rollitos de fresa deshidratada sin azúcar añadido Bear sin gluten pack de 5 unidades de 20 g.;3.19
Crema de almendra y coco crunch Sensation Carrefour sin gluten 180 g.;5.65
Chocolate con leche caramelo y sal marina Tony's Chocolonely 180 g.;5.45
Caramelos con palo Chupa Chups sin gluten y sin azúcar 6 ud.;2.85
Chocolate negro 70% con naranja y stevia sin azúcar añadido Valor sin gluten 100 g.;3.09
Crema de almendras Almendrina sin gluten y sin lactosa 900 g.;7.59
Caramelos sabor cítricos sin azúcar Virginias sin gluten 110 g.;2.55
Chocolatinas surtidas Mars Minis 400 g.;7.79
Chocolate con relleno cremoso y galleta maría Nestlé Extrafino 83 g.;1.49
Cacahuete cubierto de chocolate Conguitos sin gluten doy pack 350 g.;5.99
Chocolate con leche m&m's 165 g.;3.25
Miel de flores Carrefour 500 g.;3.99
Dulce de membrillo Classic´ Carrefour 230 g.;2.29
Bombones surtidos Nestlé Caja Roja estuche 800 g.;21.4
Preparado para bizcocho Classic Carrefour No Gluten sin gluten 400 g.;2.59
Caramelos fruit mix Mentos 160 g.;2.85
Bombón relleno con crema de cacahuete y barquillo Bon o Bon Arcor 270 g.;6.69
Chocolate negro 90% cacao Nestlé Dark sin gluten 110 g.;3.49
Regaliz de goma fresa Mega Torcidas Haribo 200 g.;2.49
Chocolate negro con almendras Nestlé sin gluten 270 g.;5.49
Gelatina light sabor limón sin azúcar Royal 31 g.;3.19
Bolas de chocolate crujiente Huesitos Balls 140 g.;3.59
Preparado para pastel de vainilla con pepitas de chocolate Dr. Oetker 65 g.;1.78
Chicles sabor clorofila Trident sin azúcar pack de 4 unidades de 14 g.;2.75
Chocolate suizo con leche y almendras enteras premium Lindt 300 g.;9.99
Caramelos blandos Mastistick Miguelañez 90 g.;1.99
Chocolate negro con sésamo tostado Lindt Excellence 100 g.;3.89
Miel de bosque La Obrera 950 g.;12.39
Barrita de chocolate con corazón de leche Milkinis Milka 8 ud.;1.94
Caramelo con palo Melody Pops Chupa Chups 4 ud.;3.05
Bombones de chocolate negro 70% cacao Nestlé Dark 142 g.;4.75
Caramelos de goma Favoritos Red&White Haribo 1 kg.;12.79
Caramelo con palo sabor fresa Lolipop Fiesta 7 ud.;2.19
Nuez bañada en chocolate con leche Extra Carrefour sin gluten doy pack 150 g.;3.95
Chicles bubblemint Orbit sin azúcar pack de 4 paquetes de 14 g.;4.29
Surtido de bombones Dulces Deseos Lindor Lindt 337 g.;19.59
Grageas de chocolate con leche y arroz inflado m&m´s Crispy 340 g.;7.19
Chicles de sandía sin azúcar Clix sin gluten pack de 3 unidades de 15,6 g.;1.7
Mermelada de melocotón ecológica Carrefour Bio 350 g.;3.09
Chicles sabor sandía Clix One sin gluten y sin azúcar 50 g.;1.44
Regaliz de goma sabor fresa Balla Stixx Haribo 200 g.;2.49
Mermelada de ciruela La Vieja Fábrica sin gluten 350 g.;3.19
Chocolate negro crocant biscuits Lindt Excellence 100 g.;4.35
Confitura de arándano Bonne Maman 370 g.;5.09
Crema de avellanas 13% Carrefour 750 g.;4.85
Caramelos masticables Maoam Happy Fruttis Haribo 175 g.;2.29
Bombones de chocolate belga frutos del mar Guylian 250 g.;8.15
Compota de manzana y pera Andros 750 g.;3.59
Preparado para natillas Molino Real sin gluten 150 g.;1.68
Preparado para crema catalana Royal 120 g.;2.05
Anacardos bañados en chocolate con leche Carrefour Extra sin gluten doy pack 150 g.;3.45
Sirope de chocolate Royal 300 g.;4.49
Nata para montar en sobres Dr. Oetker 3 ud.;1.62
Caramelos sabor cítrico sin azúcar Pectol pack 3 unidades de 31 g.;1.6
Grageas de chocolate negro rellenas de arándanos y açai sensation fruit Lindt 150 g.;5.79
Caramelos de goma Favoritos Pica Haribo 1 kg.;13.29
Chocolate con almendras intenso extrafino Nestlé sin gluten 123 g.;2.75
Preprado para gelatina sabor limón Royal 114 g.;3.19
Chocolate con galleta Lu Milka 87 g.;1.89
Chocolate suizo con leche, pasas y avellanas Lindt 300 g.;9.99
Preparado tipo chantilly en polvo Royal 72 g.;2.69
Caramelos con palo Milky Chupa Chups sin gluten 120 g.;2.49
Chocolate negro croquant wafer Lindt Excellence 100 g.;4.35
Crema de cacao con avellanas crunchy Sensation Carrefour sin gluten 180 g.;5.65
Barritas de chocolate con leche, cacahuete, caramelo y turrón Snickers 10 ud.;7.59
Chicle sabor hierbabuena White Trident sin azúcar 68 g.;3.85
Untable de ciruela y kiwi Bebé sin azúcar añadido 230 g.;1.99
Regaliz Oro Haribo 125 g.;3.39
Chocolate blanco con azúcar de caña ecológico Intermón Oxfam 100 g.;3.39
Miel cruda de lavanda De Nuestra Tierra 450 g.;8.79
Chocolate negro con avellanas 50% cacao Ferrero Rocher 90 g.;2.95
Crema de anacardo Sensation Carrefour sin gluten 200 g.;6.15
Chocolate suizo con leche y avellanas premium Lindt 300 g.;9.99
Untable de piña Bebé sin azúcar añadido 230 g.;1.99
Chocolate negro y galleta Nestlé Jungly 125 g.;1.84
Chocolate negro 70% especial postres Valor sin gluten 200 g.;4.75
Chocolate negro y con leche brownie Dúo Valor 170 g.;3.39
Chocolate negro con nibs de flor de sal Pancracio sin gluten 100 g.;3.49
Regaliz de goma sabor fresa y nata Ritmo Vidal 290 g.;4.49
Preparado brownie Dr. Oetker 456 g.;5.35
Miel de flores Luna de Miel 500 g.;6.95
Chocolate negro intenso con limón Lindt Excellence 100 g.;3.89
Mermelada de albaricoque ecológica Carrefour Bio 350 g.;3.69
Chocolate negro suave 52% cacao Lindt 100 g.;2.99
Chicle de hierbabuena Senses Trident pack de 3 unidades de 23 g.;2.89
Chocolate negro 99% Lindt Excellence 50 g.;5.75
Chocolatina rellena de crema de leche Lacasitos sin gluten pack de 5 unidades de 21 g.;3.39
Miel con Jalea Real Luna de Miel 250 g.;6.45
Crocanti de almendras con caramelo Vahiné 100 g.;3.99
Cacahuete cubierto de chocolate con leche Conguitos sin gluten doy pack 220 g.;3.99
Caramelos de goma Phantasia Haribo 90 g.;1.58
Chocolate con grageas Paraguas Lacasitos sin gluten 5 ud.;3.59
Grageas de chocolate mini Smarties 216 g.;3.75
Caramelos Marshmallo Little Becky 280 g.;4.19
Miel de azahar con polen de flores, jalea real y propóleo ApiEnergy Apiterapia 300 g.;7.15
Chicles de fresa Trident sin azúcar pack de 5 unidades de 13,5 g.;2.59
Chocolate con leche & blanco caramelo con toque de sal Valor 170 g.;3.49
Crema de avellanas y cacao Prozis Choco Butter 200 g.;6.19
Chocolate con leche & blanco cookies Duo Valor 170 g.;3.79
Mermelada de arándano ecológica Pedro Luís 300 g.;4.29
Crema de semillas de sésamo Eos sin gluten 200 g.;2.95
Bombones surtidos Lindt Champs Élysées 445 g.;20.5
Caramelos de goma de sabores Carrefour 1 kg.;4.95
Miel de tomillo La Obrera 950 g.;14.05
Chocolate negro 70% con naranja ecológico Intermón Oxfam 100 g.;3.35
Cacahuete cubierto de chocolate blanco y negro Lacasa sin gluten y sin aceite de palma 450 g.;5.99
Chicle sabor fresa Dubble Bubble sin gluten y sin azúcar 85 g.;1.5
Caramelos de goma Magic Party Haribo 450 g.;6.49
Caramelos de goma Starmix Haribo 1 kg.;11.09
Crema de cacao con avellanas original Nocilla sin gluten y sin azúcar añadido 340 g.;5.05
Ositos de goma Party Box Haribo 75 g.;1.79
Mermelada de jengibre Chivers 340 g.;5.25
Chocolate con leche con avellanas Lindt 200 g.;6.55
Miel de flores Helios pack de 10 unidades de 25 g.;3.19
Chicles de menta suave Orbit White sin azúcar 64 g.;4.49
Mini huevos de chocolate blanco Classic Carrefour doy pack 200 g.;3.69
Chocolate con leche relleno con crema de cacahuete Conguitos Cups sin gluten y sin aceite de palma 102 g.;2.99
Preparado en polvo para hacer bizcocho Royal 375 g.;3.75
Chocolate con leche, avellanas y pasas Lindt 200 g.;6.55
Mermelada de ciruela Classica Hero sin gluten 330 g.;2.75
Miel multifloral de la Alcarria De Nuestra Tierra 500 g.;8.79
Membrillo ecológico Santa Teresa sin gluten 290 g.;5.25
Bolitas de cereales crujientes bañadas en chocolate con leche Nestlé Extrafino 140 g.;2.69
Chicles de hierbabuena sin azúcar Clix sin gluten pack de 3 unidades de 15,6 g.;1.7
Caramelos Original Fisherman's Friends sin gluten y sin azúcar añadido pack de 2 unidades de 25 g.;3.35
Chicles sabor menta Trident sin azúcar 56 g.;2.75
Mermelada de mora Diet La Vieja Fábrica sin gluten 280 g.;2.89
Bolitas multicolores Vahiné 80 g.;2.29
Confitura de albaricoque Hero 330 g.;2.75
Mermelada de ciruela ecológica Carrefour Bio 350 g.;2.69
Avellanas bañadas en chocolate blanco y canela Carrefour Extra sin gluten doy pack 150 g.;3.45
Miel de flores Granja San Francisco 500 g.;7.65
Chicles de fresa sin azúcar Clix sin gluten pack de 3 unidades de 15,6 g.;1.7
Algodón de azúcar sabores surtidos Fluffy Stuff 71 g.;2.25
Miel de Flores Ecológica Luna de Miel 250 g.;5.35
Chocolate suizo con leche premium Lindt 300 g.;9.59
Chocolate con leche, avellanas y pasas 180 g.;6.49
Caramelo sabor arándano rojo sin azúcar Ricola 50 g.;2.89
Chocolate blanco con relleno de avellanas Ferrero Rocher 90 g.;2.95
Membrillo Classic´ Carrefour sin azúcar añadidos 230 g.;3.25
Chicles sabor fresa Orbit 4 paquetes de 10 ud.;4.29
Chicles sabor ginger lemon sin azúcar Clix pack de 3 unidades 46,8 g.;1.7
Geles dulces multicolor Vidal 290 g.;3.99
Chicles de fresa Trident sin azúcar 56 g.;2.75
Chocolate negro Nestlé Dark sin gluten 125 g.;2.99
Caramelos de sabores Carrefour 1 kg.;4.95
Chicles de fresa y nata Clix One sin gluten y sin azúcar 50 g.;1.36
Chocolate con leche y avellanas enteras Ritter Sport 100 g.;2.69
Salsa dulce de pimiento y jalapeños La Vieja Fábrica sin gluten tarro 290 g.;3.15
Sirope de agave ecológico Naturgreen sin gluten 690 g.;7.59
Chocolate puro para postres sin azúcar añadido Valor sin gluten 200 g.;3.95
Chicles de hierbabuena Orbit White sin azúcar 64 g.;4.49
Chocolate 70% negro con frambuesa y avellana Lindt Excellence 100 g.;5.99
Caramelos con palo relleno de chicle XXL Chupa Chups 145 g.;4.35
Chocolate negro con almendras enteras Lindt 300 g.;9.99
Miel de castaño De Nuestra Tierra 500 g.;9.29
Miel de Galicia con eucalipto De Nuestra Tierra 500 g.;7.79
Mermelada de albaricoque Reflets de France 325 g.;4.35
Membrillo en lonchas Santa Teresa sin gluten 150 g.;3.59
Chocolate negro con frambuesas y rosas Pancracio sin gluten 100 g.;3.79
Fondant pasta de azúcar blanco Vahiné 250 g.;4.49
Pancake sabor a pepitas de chocolate +Protein Prozis 400 g.;13.19
Mermelada de frutas del bosque ecológica Pedro Luís 300 g.;4.29
Aroma de limón Dr. Oetker 8 ml.;2.99
Rocas suizas de chocolate negro Pancracio sin gluten 140 g.;7.89
Chocolate con leche y caramelo salado Lindt 100 g.;2.99
Chocolate con leche y avellanas Lindt 150 g.;5.99
Chocolate negro con almendras y naranja Lindt Premium 300 g.;9.99
Caramelo masticable sabor Fanta naranja Mentos 160 g.;2.95
Miel de azahar crema con zumo de limón y jengibre ApiJengibre Apiterapia 300 g.;7.15
Mermelada inglesa de naranja Chivers 340 g.;5.25
Chicles cereza sin azúcar Clix One sin gluten 50 g.;1.47
Chocolate 70% negro con caramelo y toque de sal Lindt Excellence 100 g.;5.99
Preparado para hacer tarta mousse sabor limón en polvo Royal 207 g.;4.69
Crema de cacahuete crujiente Sun-Pat 200 g.;4.05
Chocolate con leche y almendras enteras Ritter Sport 100 g.;2.79
Miel con Propóleo Luna de Miel 250 g.;6.45
Miel de flores de montaña Mel Da Anta 800 g.;11.19
Caramelos sabor mentolado sin azúcar Glassmins Virginias sin gluten 500 g.;8.39
Preparado para pastel de zanahoria con crema de queso Dr. Oetker 315 g.;4.99
Chocolate negro 70% con naranja y almendra Lindt Excellence 100 g.;5.99
Cacahuetes recubiertos de chocolate de colores Conguitos sin gluten y sin acete de palma doy pack 168 g.;3.59
Chocolate con leche con grageas de chocolate Lacasitos sin gluten 100 g.;2.49
Caramelos blanco sabor sandía Dipper XL Vidal sin gluten 157 g.;2.45
Chocolate con leche sin azúcar añadido Lindt sin gluten 100 g.;4.45
Bombón relleno de cereza al licor Cupido Cherises estuche 132 g.;3.55
Barritas de chocolate con leche, barquillo y crema de cacahuete Conguitos 5 ud.;3.45
Caramelos blandos con sabor a frutas Margaritas Chupa Chups sin gluten 150 g.;2.09
Mermelada de grosella negra Chivers 340 g.;5.25
Miel de Flores Luna de Miel Doy Pack 1 kg.;9.99
Miel con zumo de limón Granja San Francisco 350 g.;6.75
Caramelos masticables de frutas Sugus sin gluten 1 kg.;18.39
Mini grageas de chocolate con leche Lacasitos sin gluten y sin aceite de palma 150 g.;4.89
Chocolate con leche y almendras con naranja Pancracio sin gluten 100 g.;3.65
Vaina de vainilla Vahine 2 g.;5.39
Barquillos rellenos de crema con leche y crema con praliné y cubierta al cacao Knoppers 3 unidades de 25 g.;1.26
Mermelada de melocotón Temporada Hero sin gluten 350 g.;2.95
Crema de pistacho y cacahuete Sensation Carrefour sin gluten 180 g.;1.49
Caramelos de goma Beans Fini sin gluten 180 g.;2.05
Crema de cacahuete crujiente Sensation Carrefour sin gluten 500 g.;2.85
Bolitas tres chocolates Carrefour Sensation Choco Ballz sin gluten doy pack 200 g.;3.15
Harina de almendras Borges 200 g.;3.29
Polen de flores El Brezal 235 g.;6.05
Mermelada de piña La Vieja Fábrica sin gluten 350 g.;2.15
Caramelos blandos sabor melón y sandía sin azúcar Virginias sin gluten y sin lactosa 110 g.;2.45
Caramelos blandos multifrutas sin azúcar Virginias sin gluten y sin lactosa 110 g.;2.45
Almendras laminadas Borges 200 g.;3.25
Bombones surtidos de chocolate con relleno cremoso Lindt Lindor 337 g.;2.89
Caramelo sabor menta montaña sin azúcar Ricola 50 g.;2.89
Pan de molde integral sin corteza Carrefour 450 g.;1.3
Berlina glace Donuts 4 ud.;2.85
Pan de molde familiar sin azúcar añadido Bimbo 700 g.;2.35
Pan de molde blanco con corteza Carrefour Classic sin azúcares añadidos 820 g.;1.25
Bagels clásico Bimbo 4 ud.;2.69
Bollito recubierto de chocolate clasicos Donettes 8 ud.;2.85
Pan de leche Carrefour Classic 350 g.;1.41
Pan de molde sin corteza Bimbo 450 g.;2.59
Berlinas bombón Donuts 4 ud.;2.99
Masa de hojaldre Carrefour Classic' 230 g.;1.05
Pan de molde rebanada estilo artesano brioche sabor a mantequilla Bimbo 500 g.;3.25
Pan de molde sin corteza Carrefour Classic 450 g.;1.2
Bagels semillas Bimbo 4 ud.;2.95
Hot dog Classic' Carrefour 330 g.;0.95
Berlina Fondant Donuts 204 g.;2.99
Bollito recubierto de chocolate blanco rayado Donettes 8 ud.;2.85
Pan de molde sin azúcar añadido Bimbo 430 g.;0.85
Croissants Classic' Carrefour 350 g.;1.5
Pan de molde rebanada estilo artesano Bimbo 500 g.;2.99
Pan de molde integral sin azúcar añadido Carrefour 460 g.;0.95
Tortas de aceite Inés Rosales 180 g.;2.09
Masa para empanadillas y postres Buitoni 160 g.;1.25
Croissants rellenos de crema de cacao Classic' Carrefour 360 g.;1.9
Pan de molde integral sin corteza Carrefour 450 g.;1.3
Berlina glace Donuts 4 ud.;2.85
Pan de molde familiar sin azúcar añadido Bimbo 700 g.;2.35
Pan de molde blanco con corteza Carrefour Classic sin azúcares añadidos 820 g.;1.25
Bagels clásico Bimbo 4 ud.;2.69
Bollito recubierto de chocolate clasicos Donettes 8 ud.;2.85
Pan de leche Carrefour Classic 350 g.;1.41
Pan de molde sin corteza Bimbo 450 g.;2.59
Berlinas bombón Donuts 4 ud.;2.99
Masa de hojaldre Carrefour Classic' 230 g.;1.05
Berlina American Donuts 2 ud.;2.29
Pan de molde sin corteza Carrefour Classic 450 g.;1.2
Pan de molde rebanada estilo artesano brioche sabor a mantequilla Bimbo 500 g.;3.25
Hot dog Classic' Carrefour 330 g.;0.95
Berlina Fondant Donuts 204 g.;2.99
Bollito recubierto de chocolate blanco rayado Donettes 8 ud.;2.85
Bagels semillas Bimbo 4 ud.;0.85
Croissants Classic' Carrefour 350 g.;1.5
Pan de molde rebanada estilo artesano Bimbo 500 g.;2.99
Pan de molde integral sin azúcar añadido Carrefour 460 g.;0.95
Tortas de aceite Inés Rosales 180 g.;2.09
Masa para empanadillas y postres Buitoni 160 g.;1.25
Pan de molde sin azúcar añadido Bimbo 430 g.;1.59
Croissants rellenos de crema de cacao Classic' Carrefour 360 g.;1.9
Magdalena redonda Classic' Carrefour 615 g.;2.13
Panecillos tostados clásicos Carrefour Extra 300 g.;1.05
