nombre;precio
PRODUCTO ALCAMPO Preparado panificable sin gluten 1 kg.;3.34
RIALTO Picatostes naturales en forma de cubitos 75 g.;0.79
VELARTE Salaqueso Emmental Palitos de pan con queso 65 g.;0.89
SORIA NATURAL Bio Tostadas ligeras de arroz integral y quinoa 85 g.;2.76
"SANTA RITA Pan escamas ""Crumbs"" Panko 200 g.";3.89
MESTEMACHER Pan integral de centeno con semillas de girasol ecológico MESTEMACHER 500 g.;3.75
RECONDO Mini chapatas rústicas 100 g.;2.18
FINN CRISP Tostadas originales 200 g.;2.8
DIAT RADISSON Tostadas integrales de espelta ecológica 100 g.;2.11
BAUCK HOF Harina de avena sin gluten bio 350 g.;4.5
ESPANORAC Pan wraps ideales para burritos, fajitas y durums 320 g.;1.49
MAIZENA Harina fina de maíz express 250 g.;2.65
VELARTE Barritas de pan crujiente con queso Emmental y orégano 80 g.;0.94
LA GAVILLA de Martiko Mini tostadas de pan con cebolla, especiales para ahumados 80 g.;2.14
JR Masa brick JR 170 g.;3.6
ECOCESTA Harina de trigo integral ecológica, sin colorantes ni conservantes 500 g.;1.42
PRODUCTO ALCAMPO Harina de trigo para fritos y rebozados 1 kg.;1.19
RECONDO Crackers naturales 250 g.;2.04
BIMBO Rapiditas Tortitas de harina, bases de creps roll's de 6 uds. 240 g.;2.39
RECONDO Pan tostado 10 cereales 30 rebanadas 270 g.;2.37
MOLDIPAN Hogaza rebanada artesana 490 gr.;1.19
PRODUCTO ALCAMPO Crackers sin granos de sal en la superficie 500 g.;1.94
GOTRI Tradi Pan Gourmet Pan de molde con arándanos 450 g.;1.79
DR.SCHÄR Rebanadas de pan para sandwichs sin gluten DR. SCHÄR 280 g.;3.47
SCHÄR Pan Focaccia con romero, sin gluten, SCHAR 200 g.;3.56
DULCESOL Pan Sottile Pan de molde con cereales y semillas 8 uds. 310 g.;1.38
PRIMA Mediterráneo Crackers 250 g.;2.8
ANDREA BERRO Palitos de pan horneados con aceite de girasol 250 g.;2.43
SINBLAT Palitos con pipas sin gluten SINBLAT, 80 g.;1.79
MISSION Tortillas de trigo (wraps) con aceite de oliva 6 uds. 370 g.;2.61
SORIA NATURAL Bio Tostadas de arroz integral y castañas 95 g.;3.32
ALCAMPO CULTIVAMOS LO BUENO ECOLÓGICO Harina de trigo integral 500 g.;0.85
SCHÄR Chapata sin gluten SCHÄR, 200 g.;3.87
MONTI Regañás integrales 100% 260 g.;1.19
CRICH Crackers con un 30 % menos de sal 500 g.;2.29
SCHÄR Pan de hamburguesa sin gluten SCHÄR 300 g.;3.66
RUIPAN Pan mini para burguer bolsa 150 g.;1.49
DULCESOL Pan de molde integral sin corteza 450 g.;2.59
DULCESOL Panecillos tostados con tomate y orégano 160 g.;1.69
SCHÄR Crostini Sin Gluten SCHÄR 150 g.;3.94
PRODUCTO ALCAMPO Tartaletas de frambuesa sin gluten PRODUCTO ALCMAPO 130 g.;2.79
PRODUCTO ALCAMPO Crackers integrales 500 g.;1.94
MESTEMACHER Pan integral con 3 cereales ecológico MESTEMACHER bolsa de 500 g.;2.99
ALCAMPO GOURMET Masa de hojaldre con matequilla lista para extender ALCAMPO GOURMET 230 g.;1.59
MESTEMACHER Pan integral de centeno con semillas de linaza MESTEMACHER Bolsa de 500 g.;3.6
DULCESOL Pan burguer sin sésamo 6 uds. 300 g.;1.99
CASTILLO DE MORILES Regañas artesanas 150 g.;1.0
RECONDO Crackers integrales 250 g.;2.33
ALCAMPO ECOLÓGICO Panecillos tostados con 7 cereales ALCAMPO ECOLÓGICO 225 g.;1.78
VICKY FOODS Pan tostado de ajo y perejil 160 g.;0.75
SNATT´S Bocaditos snaks de pan con sabor a jamón y a tomate 110 g.;1.42
3 TOQUES Minis Vol-Au-Vents 12 uds. 66 g.;2.95
PRODUCTO ALCAMPO Harina de arroz sin gluten 500 g.;2.55
ORIGENS Bio Harina de coco ecológica 250 g.;1.99
PANECO Pan molde integral de espelta con avena ecológico PANECO 400 g.;2.9
PRODUCTO ALCAMPO Preparado de harina de trigo especial para bizcochos 1 kg.;1.04
SCHAR Pan de molde sin corteza y sin gluten 200 g.;3.79
CRICH Crackers con sal 750 gr.;2.99
OBANDO Cucharas de pan gourmet 140 g.;1.59
GERBLÉ Tostadas de maíz y arroz, sin gluten GERBLE, 250 g.;4.44
SCHAR Picos con olivas 60 g.;1.73
SCHAR Tostadas sin gluten de sarraceno y quinoa 150 g.;4.36
BIMBO Pan de molde con semillas sin gluten, BIMBO 280 g.;3.28
Barritas de pan crujiente con semillas de girasol VELARTE 120 g.;1.05
ALCAMPO CULTIVAMOS LO BUENO Harina de espelta para todo tipo de usos 500 g.;1.96
CRICH Crackers integrales 750 gr.;2.99
GERBLÉ Pan de hamburguesa sin gluten GERBLÉ pack de 4 uds x 75 g.;3.95
PRODUCTO ALCAMPO Crackers con sal 500 g.;1.94
ECOCESTA Harina de garbanzos ecológica, de molienda propia 500 g.;3.87
SCHÄR Pan Grati Sin Gluten SCHÄR 250 g.;3.18
Pan tostado cortado en rebanadas 220 g.;1.45
BAUCKHOF Harina de trigo Sarraceno sin gluten 500 g.;5.51
3 TOQUES Mini tartaletas 72 g.;3.28
BIOGRAN Pan integral con cereales y pasas 400 g.;2.48
CASTILLO DE MORILES Trencinas 200 g.;1.0
HARIMSA Harina de espelta integral 500 g.;1.55
CASANA Tostadas de yuca ecológicas (casabe natural) CASANA 180 g.;3.49
SANTA RITA Harina para tempura y rebozados 500 g.;2.9
SORIA NATURAL Bioi Tostadas ligeras de arroz integral y lino 85 g.;2.76
MALAI Harina de maíz extra 1 kg.;1.76
PRODUCTO ALCAMPO Harina de trigo tipo Candeal 500 g.;0.59
DULCESOL Panecillos de ajo y perejil con aceite de oliva 160 g.;1.69
MÁS TRIGO Picos camperos de espelta bio MÁS TRIGO 150 g.;1.69
PRODUCTO ALCAMPO Pan rallado crujiente 400 g.;1.59
ADONIS Crakers keto ecológicos con semillas de chia y aceitunas 60 g.;3.49
KETOPROTEIN Mini tostas con extra de proteínas KETOPROTEIN 100 g.;4.39
SANTA RITA Harina especial para freir pescados 500 g.;2.56
PRODUCTO ALCAMPO Mini sticks salados sin gluten 100 g.;2.05
ALCAMPO ECOLÓGICO Masa de hojaldre 230 g.;2.14
ORIGENS Bio Harina de avena ecológica 250 g.;1.0
PRODUCTO ALCAMPO Bio Pan tostado multicereales con harina integral 250 g.;1.98
ECOCESTA Harina de maíz de cultivo ecológico, sin conservantes ni colorantes 500 g.;2.07
MÁS TRIGO Regañás de espelta ecológicas MÁS TRIGO 150 g.;1.49
CASANA Crunchy yuca ecológica (rebozado crujiente) CASANA 300 g.;2.72
SANTIVERI Aveo Pan tostado 100% integral 200g.;2.72
BIOGRAN Pan de molde integral con espelta 400 g.;3.69
ALCAMPO CULTIVAMOS LO BUENO Harina de trigo para cualquier uso hecha en molino de piedra 1 kg.;2.34
BIOGRAN Pan integral con 5 cereales y semillas 400 g.;2.49
DULCESOL Panecillos tostados integrales 400 g.;2.99
SANTIVERI Pan tostado 100% integral sin sal 200g.;2.72
CARR´S Table water large Crackers 200 g.;2.69
PRODUCTO ALCAMPO Harina preparada para tempura 1 kg.;2.39
GRANPAVESI Cracker sabor tradicional 250 g.;2.18
SANTIVERI Bio Pan tostado integral con lino ecológico 16 uds.;3.49
Pan rallado en bolsa 440 g.;1.39
BIOGORET Harina de espelta integral ecológica BIGORET 500 g.;2.24
ADONIS Crakers keto ecológicos con sal marina y pimienta negra 60 g.;3.49
SCHAR Preparado de brownies mix sin gluten 350 gr.;3.79
CRICH Crackers sin sal 750 gr.;2.69
ALCAMPO ECOLÓGICO Masa pizza ALCAMPO ECOLÓGICO 260 g.;2.44
PANECO Pan molde de trigo ecológico PANECO 300 g.;2.75
EL GRANERO Bio Tostadas de arroz integral y castaña, elaboradas sin gluten 95 g.;3.99
SANTA RITA Preparado de bechamel en frío instantáneo 240 g.;4.51
HARIMSA Harina de algarroba 350 g.;2.0
CARR'S Crackers melt´s cheese 150 g.;2.99
PRODUCTO ALCAMPO Harina de trigo especial para croquetas y bechamel 1 kg.;2.69
CARR'S Crackers melt´s original 150 g.;2.79
ORIGENS Bio Harina de arroz ecológica 200 g.;1.0
ALERE VITAL Harina de trigo germida 500 g.;1.14
GALLINA BLANCA Caldo de pollo pack 4 uds. 1 l.;6.89
GALLINA BLANCA Caldo de cocido 4 uds. 1 l.;6.89
PRODUCTO ALCAMPO Caldo de pollo sin gluten ni grasa brick de 1 l.;0.67
GALLINA BLANCA 100% Natural Caldo de pollo 1 l.;2.15
GALLINA BLANCA Caldo casero de pollo y 8 verduras de 1 l.;2.08
PRODUCTO ALCAMPO Caldo de cocido sin gluten ni grasa brick de 1 l.;0.84
PRODUCTO ALCAMPO Caldo de verduras sin gluten ni grasa brick de 1 l.;0.98
GALLINA BLANCA Caldo de verduras brik de 1 l.;2.09
PRODUCTO ALCAMPO Caldo de carne sin gluten y sin grasa brick 1 l.;0.75
PRODUCTO ALCAMPO Crema de calabaza 500 g.;0.96
GALLINA BLANCA 100% Natural Caldo casero de cocido 1 l.;1.99
PRODUCTO ALCAMPO Crema de pollo con verduras lista pa calentar y comer 500 g.;0.96
PRODUCTO ALCAMPO Crema de verduras, lista para calentar y tomar 500 g.;0.96
PRODUCTO ALCAMPO Caldo de pescado sin gluten y bajo en calorias brick 1 l.;0.98
GALLINA BLANCA Sopa de pollo con fideos finos 71 g.;0.85
PRODUCTO ALCAMPO Caldo de pollo con bajo contenido en sal brik de 1 l.;0.71
PRODUCTO ALCAMPO Sopa de pollo con fideos 72 g.;0.43
GALLINA BLANCA 100% Natural Caldo casero de carne 1 l.;2.04
ANETO Caldo de pollo natural pack 2 uds. 1l.;7.93
GALLINA BLANCA Caldo de pollo bajo en sal brik de 1 l.;2.04
MAGGI Puré de patatas con leche 50 g.;1.28
PRODUCTO ALCAMPO Crema de calabacín con queso, lista para calentar y comer 500 g.;0.96
MAGGI Sopa de pollo con fideos finos sobre de 82 g.;0.8
CALNORT Sopa de pollo con fideos, con aceite de oliva y garantia Halal 66 g.;0.4
PRODUCTO ALCAMPO Puré de patatas natural 500 g.;1.99
GALLINA BLANCA Sopa de ternera con estrellitas sobre de 74 g.;0.81
GALLINA BLANCA Sopa de cocido sobre de 72 g.;0.81
GALLINA BLANCA Sopa de pollo con maravilla sobre de 85 g.;0.81
GALLINA BLANCA Caldo pollo 500 ml.;1.42
GALLINA BLANCA Caldo de pescado brik de 1 l.;2.03
MAGGI Puré de patatas 460 g.;3.14
KNORR Sopa de cebolla 55 g.;1.0
GALLINA BLANCA Sopinstant Sopa de pollo con pasta 3 uds. 17 g.;1.0
GALLINA BLANCA Sopa de ave con fideos finos 71 g.;0.81
CALNORT Pastillas de caldo de pollo deshidratado, con garantia Halal 12 uds. 10 g.;0.43
PRODUCTO ECONÓMICO ALCAMPO Puré de patatas 375 g.;1.84
PRODUCTO ALCAMPO Caldo de paella para marisco brick 1 l.;2.08
AVECREM Caldo de pollo pastillas 12 uds. 120 g.;1.76
PRODUCTO ALCAMPO Caldo de verduras 12 uds. 120 g.;0.84
GALLINA BLANCA Fumet de pescado de roca y marisco 1 l.;3.32
AVECREM Caldo de pollo 24 uds. 240 g.;2.8
ANETO Caldo natural de pollo 500 ml.;2.71
PRODUCTO ALCAMPO Sopa jardinera con conchitas 80 g.;0.54
KNORR Crema de calabaza con un suave toque de nata 500 ml.;2.09
PRODUCTO ALCAMPO Sopa Maravilla sobre de 86 g.;0.54
DON SIMON Caldo de pollo con verduras 1 l.;1.0
GALLINA BLANCA Sopinstant Crema de pollo con picatostes 3 uds. 21 g.;1.0
GALLINA BLANCA Sopinstant Crema de champiñones con picatostes 3 uds. 19,5 g.;1.38
KNORR Sopa de letritas 82 g.;0.76
KNORR Cacitos de caldo de pollo, con ingredientes naturales, sin glutamato 4 uds. 28 g.;1.0
GALLINA BLANCA Sopinstant Sopa de verduras con picatostes 3 uds. 17 g.;1.38
KNORR Cacitos de caldo de carne, con ingredientes naturales, sin glutamato 4 uds. 28 g.;2.14
GALLINA BLANCA Caldo para paella de marisco brik de 1 l.;2.9
PRODUCTO ALCAMPO Caldo de pollo pastillas de 12 uds. 120 g.;0.64
KNORR Sopa de pollo con fideos sobre de 63 g.;1.0
KNORR Crema de verduras Mediterráneas 500 ml.;2.09
ANETO Caldo de verduras natural ANETO pack 2 uds. x 1 l.;7.93
KNORR Sopa Minestrone sobre de 59 g.;0.9
DON SIMON Caldo de cocido con verduras naturales 1 l.;1.0
KNORR Crema de Alicia (calabaza, zanahoria y guisantes) 500 ml.;2.09
PRODUCTO ALCAMPO Caldo de pollo 24 uds. 240 g.;1.29
KNORR Caldo de carne doble KNORR caja de 24 pastillas 240 g.;2.46
GALLINA BLANCA Sopa puchero fideos 72 g.;0.83
KNORR Crema de calabacín con queso de cabra 500 ml.;2.14
GALLINA BLANCA Sopinstant Consomé al Jerez con picatostes 3 uds. 15,5 g.;1.0
GALLINA BLANCA Caldo puchero 1 l.;1.95
KNORR Pastillas de caldo sabor carne con toque aceite oliva 8 uds. 80 g.;0.95
KNORR Caldo de la Abuela Caldo de pollo 1 l.;2.0
PRODUCTO ALCAMPO Sopa de carne con estrellitas sobre de 80 g.;0.54
FRIAS NUTRICION Caldo de pollo 1 l.;0.65
ANETO Caldo de pollo natural ANETO 2 x 330 ml.;3.6
GALLO Caldo de cocido 1 l.;1.89
Caldo de pollo de corral con verduras natural ANETO brik de 1 l.;4.04
GALLO Caldo de pollo 1 l.;2.09
KNORR Crema de Vichyssoiese (puerro y patata) 500 ml.;2.14
MAGGI Puré de patatas sin leche 230 g.;2.19
GALLINA BLANCA Crema de champiñónes 62 g.;0.79
SANTA TERESA Crema de zanahoria con un toque de jenjibre, elaborada con ingredientes 100% naturales SANTA TERESA 400 ml.;2.7
GALLINA BLANCA Sopa de ave con arroz sobre de 80 g.;0.79
GALLINA BLANCA Crema casera de verduras 500 ml.;1.95
MAGGI Sopa hogareña con pasta maravilla sobre de 78 g.;0.78
SANTA TERESA Crema de pollo y verduras 400 g.;2.94
KNORR Caldo de carne doble caja de 16 uds. 160 g.;1.55
GALLINA BLANCA Sopa jardinera sobre de 71 g.;0.81
ANETO Caldo de pollo de corral con verduras natural brik de 1,5 l.;4.29
GALLINA BLANCA Crema de calabaza 500 ml.;1.95
GALLINA BLANCA Sopinstant Crema de espárragos con picatostes 3 uds. 19 g.;1.38
KNORR Caldo de la Abuela Caldo de carne con verduras 1 l.;2.04
DON SIMON Caldo de verduras naturales 1 l.;1.0
AVECREM Caldo de carne en pastillas 20 uds. 200 g.;1.82
GALLINA BLANCA Crema casera de champiñones con pollo 500 ml.;1.89
MAGGI Caldo de verduras 110 g.;1.0
ANETO Caldo natural de cocido Madrileño 1 l.;3.98
ANETO Caldo natural de pollo con jamón ANETO 1l.;4.08
ANETO caldo de verduras natural ANETO 2 x 330 ml.;3.6
ANETO Caldo de carne 100% natural 1 l.;4.65
MAGGI Puré de patatas con leche 230 g.;2.37
GALLINA BLANCA Crema de pollo y verduras 500 ml.;1.89
PRODUCTO ALCAMPO Caldo de carne 24 uds. 240 g.;1.64
SANTA TERESA Crema de alcachofas elaborada con ingredientes 100% naturales SANTA TERESA 400 ml.;2.7
ANETO Caldo natural de jamón 500 ml.;2.19
AVECREM Caldo pollo 48 uds. 480 g.;4.93
ALCAMPO CULTIVAMOS LO BUENO ECOLÓGICO Bio Crema de calabaza con manzana de cultivo ecológico bote 500 ml.;4.25
GALLINA BLANCA Caldo para fideuá brik de 1 l.;3.28
KNORR Caldo de pescado pack de pastillas 12 uds. 120 g.;1.57
KNORR Sopa de pollo con cabello de ángel sobre de 71 g.;1.0
GALLINA BLANCA Sopa de verduras 71 g.;0.81
PRODUCTO ALCAMPO Caldo para paella de carne brick 1 l.;2.08
PRODUCTO ALCAMPO Caldo de carne 12 uds. 120 g.;0.82
Caldo de pescado y mariscos DON SIMÓN 1 l.;1.0
MAGGI Caldo de carne 10 ud. 110 g.;1.0
KNORR Crema de verduras campesinas 500 ml.;2.37
KNORR Crema de setas del Bosque con champiñones 500 ml.;2.09
AVECREM Caldo sabor a carne para cocinar 10 uds.100 g.;0.94
GALLINA BLANCA Fideos orientales hot & spicy yatekomo 61 g.;1.54
GALLINA BLANCA Crema casera de espárragos con jamón 500 ml.;1.89
GALLINA BLANCA Caldo para paella 1 l.;2.9
ALCAMPO CULTIVAMOS LO BUENO ECOLÓGICO Bio Crema de calabacín con patata y cebolla ecológicas bote 500 ml.;4.25
ANETO Caldo (fumet) de pescado y marisco de roca 1 l.;7.08
SANTA TERESA Crema de lentejas con arroz 400 g.;2.99
ANETO Caldo natural de pescado ANETO 2 uds. x 330 ml.;3.47
SANTA TERESA Crema de brocolí elaborada con ingredientes 100% naturales SANTA TERESA 400 ml.;2.7
ALCAMPO CULTIVAMOS LO BUENO ECOLÓGICO Bio Crema de zanahoria con puerro y jengibre de origen ecológicos bote 500 ml.;4.25
GALLINA BLANCA Sopa de pollo con fideos (bajo contenido en sal) sobre de 35 g.;0.81
PRODUCTO ALCAMPO Caldo de pescado 12 uds 120 g.;0.84
MAGGI Cubitos de caldo 32 uds x 128 g .;1.89
PRODUCTO ALCAMPO Puré de patatas con leche 375 g.;2.14
KNORR Crema de marisco gourmet con un toque de eneldo 72 g.;1.49
ANETO Crema natural pollo asado con verduras 500 g.;3.85
BIOGORET Caldo pollo con verduras ecológico BIOGORET 6 uds. 66 g.;2.14
ALCAMPO CULTIVAMOS LO BUENO ECOLÓGICO Bio Crema de brócoli y garbanzos ecológica bote 500 ml.;4.25
BIOGORET Caldo de verduras bajo en sal Ecológico BIOGORET 6 uds x 10 g.;1.99
AVECREM Caldo pescado 8 uds 100 g.;0.95
SANTA TERESA Crema de coliflor con manzana, elaborada sin conservantes, ni aditivos ni espesantes SANTA TERESA 400 ml.;2.7
KNORR Frozen Sopa deshidratada 40 g.;0.79
ANETO Crema natural calabaza asada 500 g.;2.8
ANETO Caldo para paella de pescado y marisco brik de 1 l.;5.22
KNORR Sopa especial de rabo de buey sobre de 79,5 g.;1.09
MAGGI Caldo de pollo (con pollo de corral) 21 pastillas 210 g.;2.69
Pastilla de caldo de pescado deshidratado con garantia Halal CALNORT 12 x 10 g.;0.59
GALLINA BLANCA Caldo para paella mixta 1 l.;2.9
SANTA TERESA Crema de garbanzos con puerro y setas 400 ml.;2.99
AVECREM Caldo de pollo con contenido reducido en sal 18 uds. 9,5 g.;2.49
MAGGI Puré de Patatas Sin Leche 115 g.;1.17
GALLINA BLANCA Crema de calabaza 1 l.;3.37
AVECREM Caldo de pollo 10 uds 95 g.;1.55
KNORR Sopa deshidratada de vengadores 40 g.;1.0
CARRETILLA Crema de calabaza y zanahoria sin conservantes 350 g.;1.99
ANETO Caldo fideua de pescado y marisco 1l.;5.22
GALLINA BLANCA Caldo de pollo 10 uds. 90 g.;1.57
SANTA TERESA Crema vichyssoise, elaborada con aceite de oliva virgen extra SANTA TERESA 400 ml.;2.7
KNORR Sopa Jardinera con fideos 33 g.;1.0
SANTA TERESA Crema de alubias con cardo y champiñones 400 g.;2.99
CARRETILLA Crema campestre de calabacín, sólo ingredientes naturales 350 g.;1.99
GALLINA BLANCA Crema de pollo con verduras 1 l.;3.28
ANETO Natural Crema de gamba y rape 500 ml.;3.79
KNORR Crema de tomate sobre de 85 g.;1.7
KNORR Caldo de pollo 8 pastillas knorr 10 x 8 g.;1.19
ANETO Caldo con sofrito para paella de carne y verduras 100% natural brik de 1 l.;6.45
KNORR Crema de bogavante gourmet 61 g.;1.7
SANTA TERESA Crema de guisantes elaborada con ingredientes 100% naturales 400 ml.;2.7
TERRA VERTE Crema de bonito con anchoa Ecológica MSC (Pesca sostenible certificada) TERRA VERTE 110 g.;3.35
ALCAMPO CULTIVAMOS LO BUENO ECOLÓGICO Fumet de algas eco 500 ml.;3.95
KNORR Sopa deshidratada de verduras y legumbres 68 g.;1.1
HEINZ Salsa de soja frasco de 150 ml.;3.13
TA-TUNG Tallarines al wok, listos para calentar y comer 250 g.;2.49
PRODUCTO ALCAMPO Tortillas de trigo PRODUCTO ALCAMPO 320 g. 8 uds.;1.06
PRODUCTO ALCAMPO Tortillas chips sabor natural (nachos fritos de maíz) PRODUCTO ALCAMPO 300 g.;1.48
YATEKOMO Fideos Orientales pollo 61 g.;1.41
ZANUY Tortillas de harina de trigo ZANUY 8 uds.;0.99
PRODUCTO ALCAMPO Tortillas de trigo integrales 8 uds. 320 g.;1.41
PRODUCTO ALCAMPO Tortillas de trigo y maíz 8 uds. 320 g.;1.63
OLD EL PASO Sazonador para fajitas OLD EL PASO 35 g.;1.32
Maggi Fusian Pasta oriental (noodles) con sabor a pollo sobre 71 g.;0.92
MEXIFOODS Tortillas de trigo MEXIFOODS FAJITAS 8 uds.320 g.;1.66
MAXIFOODS Nachos (sabor natural) MEXIFOODS TOTOPOS 200 g.;1.49
PRODUCTO ALCAMPO Tortillas de trigo Wraps PRODUCTO ALCAMPO 6 uds 375 g.;1.19
PRODUCTO ALCAMPO Salsa de soja 200 ml.;0.99
KUNG-FU Pasta oriental con sabor a ternera 85 g.;1.16
YATEKOMO Fideos Orientales (noodles) 93 g.;1.79
MEXIFOODS Tortillas trigo 100 % integrales MEXIFOODS 8 uds. 320 g.;1.51
TIGER KHAN Jugo de coco TIGER KHAN 400 ml.;3.22
YATEKOMO Fideos Orientales con sabor a pollo con soja bolsa de 79 g.;1.09
ORIGENS Leche de coco Bio ORIGENS 400 ml.;2.59
OLD EL PASO Tortillas mejicanas de trigo OLD EL PASO 320 g.;2.33
KUNG-FU Pasta oriental con sabor a pollo 80 g.;1.09
LA BROCHE Flautas rellenas de pollo y 2 quesos, sin aceite de palma LA BROCHE Fun roll 275 g.;2.84
YATEKOMO Fideos Orientales con sabor barbacoa 82 g.;1.09
YATEKOMO Noodles Yakisoba Classic 93 g.;1.42
KING WE WONG Salsa de soja 150 ml.;2.33
YATEKOMO Fideos Orientales (noodles) de pollo Yakisoba vaso de 93 g.;1.8
PRODUCTO ALCAMPO Salsa de soja reducida en sal 200 ml.;0.99
BLUE DRAGON Jugo de coco BLUE DRAGON lata de 400 ml.;2.9
KIKKOMAN Salsa de soja frasco de 250 ml.;4.46
CAÑA NATURE Guacamole tradicional 100% natural, sin conservantes ni gluten CAÑA NATURE 200 g.;2.45
MEXIFOODS Tortillas de maíz MEXIFOODS TACOS.10 uds. 250 g..;1.85
ECOCESTA Nachos de maíz ecológico, sin colorantes ni consevantes 125 g.;2.65
MAGGI Fideos orientales (noodles) con salsa teriyaki 130 g.;1.85
TROPS Guacamole Mediterráneo 200 g.;1.99
PRODUCTO ALCAMPO Tahini crema de sesamo 180 g.;2.65
LA BROCHE Flautas rellanas de carne a la barbacoa con bacon LA BROCHE Funroll 2 x 130 g.;2.23
GO-TAN Tallarines de arroz especiales para sopas y frituras GO-TAN 250 g.;2.27
YATEKOMO Fideos Orientales, pollo al curry 82 g.;1.09
YATEKOMO Fideos Orientales Originales 61 g.;1.47
OLD EL PASO Sazonador para tacos OLD EL PASO 25 g.;1.32
YATEKOMO Fideos Orientales con sabor a curry 61 g.;1.47
YATEKOMO Noodles pollo 93 g.;1.42
MAGGI Fusion Pasta oriental (noodles) al curry sobre 71 g.;0.9
PRODUCTO ALCAMPO Mini tortillas de trigo PRODUCTO ALCAMPO 12 uds. 300 g.;1.71
PRESTO Raviolis con salsa de tomate PRESTO 420 g.;1.99
LA COSTEÑA Frijoles negros enteros LA COSTEÑA 580 g.;3.09
KIKKOMAN Salsa de soja bajo en sal frasco de 250 ml.;4.74
TIGER KHAN Salsa teriyaki 300 ml.;2.99
PRODUCTO ALCAMPO Láminas de arroz para hacer rollitos PRODUCTO ALCAMPO 100 g.;1.39
PRODUCTO ALCAMPO Salsa de queso PRODUCTO ALCAMPO 300 g.;1.76
PRODUCTO ALCAMPO Nachos fritos de maíz con sabor a queso PRODUCTO ALCAMPO 300 g.;1.79
SOUBRY Fideos de huevo chinos SOUBRY 250 g.;1.66
BLUE DRAGON Alga nori 5 hojas BLUE DRAGON 11 g.;2.52
MANFONG Rollitos de primavera MANFONG 6 uds.;1.99
OLD EL PASO Tortillas de trigo integral ideal para fajitas OLD EL PASO 350 g.;3.22
MEXIFOODS Tortillas de trigo MEXIFOODS WRAPS 6 uds, 370 g.;2.33
MAGGI Texicana Chili con carne listo para calentar y comer 425 g.;2.94
TIGER KHAN Fideos tradicionales (noodles) al huevo TIGER KHAN 400 g.;3.18
OLD EL PASO Tortillas wrap sin gluten OLD EL PASO 4 uds. 215 g.;3.66
PRODUCTO ALCAMPO Tortilla Durum PRODUCTO ALCAMPO 6 uds, 378 g.;1.75
BIMBO Rapiditas Mini tortillas clásicas 8 uds. 168 g.;2.05
GOYA Frijoles rojos guisados listos para comer GOYA 425 g.;2.27
PATAK'S Salsa de curry, Korma PATAK´S 450 g.;3.03
PAN ORIENT Panes pita Pack 4 uds. 320 g.;2.37
PATAK'S Salsa de tomate con notas de cilantro y comino, Tikka Masala PATAK´S 450 g.;3.18
GOYA Frijoles negros guisados GOYA 425 g.;2.56
LA BROCHE Flautas con extra de relleno de pollo kebab y salsa de yogur LA BROCHE Fun roll 2 x 125 g.;2.99
KIKKOMAN Salsa de soja botella de 1 l.;11.45
